# md_1200K_96atom.extxyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     2043      32      -192.35      -192.346      0.000111652      10.092      10.1517      0.0248292      
     2044      32      -192.315      -192.309      0.000174953      10.2435      10.3147      0.0245143      
     2045      32      -192.726      -192.714      0.000394668      8.60796      8.67382      0.0236597      
     2046      32      -192.614      -192.6      0.000444031      8.9909      9.05805      0.0232569      
     2047      32      -192.51      -192.494      0.00049216      9.32089      9.38811      0.0229852      
     2048      32      -192.371      -192.353      0.000547308      9.68378      9.74919      0.0223795      
     2049      32      -192.258      -192.239      0.000598474      9.85764      9.93449      0.0229403      
     2050      32      -192.481      -192.484      9.49964e-05      9.6817      9.69506      0.0225479      
     2051      32      -192.535      -192.534      5.82356e-05      9.55565      9.5849      0.0232365      
     2052      32      -192.59      -192.585      0.000143088      9.3894      9.43686      0.0243833      
     2053      32      -192.661      -192.654      0.000213423      9.17389      9.22523      0.0239907      
     2054      32      -192.705      -192.698      0.000220608      9.08238      9.12754      0.0249529      
     2055      32      -192.707      -192.702      0.000159224      9.18502      9.22873      0.0237611      
     2056      32      -192.661      -192.659      5.34232e-05      9.4753      9.49651      0.0236139      
     2057      32      -192.6      -192.601      3.73759e-05      9.78538      9.77735      0.0220872      
     2058      32      -192.496      -192.502      0.000181364      10.2639      10.2436      0.0218274      
     2059      32      -192.388      -192.398      0.000296493      10.7251      10.703      0.0212898      
     2060      32      -192.318      -192.33      0.000351346      10.9837      10.9554      0.0223106      
     2061      32      -192.236      -192.248      0.000379744      11.1263      11.0981      0.0240271      
     2062      32      -191.876      -191.883      0.000228891      12.4824      12.5227      0.0217795      
     2063      32      -192.16      -192.169      0.000287083      10.898      10.9167      0.0242791      
     2064      32      -192.101      -192.108      0.0002366      10.8956      10.9336      0.025054      
     2065      32      -192.046      -192.054      0.000230715      11.0531      11.1082      0.024653      
     2066      32      -191.972      -191.98      0.000244666      11.4545      11.4972      0.0231543      
     2067      32      -191.976      -191.984      0.000263724      11.6107      11.6549      0.0223023      
     2068      32      -192.034      -192.044      0.000292656      11.4971      11.5221      0.0216016      
     2069      32      -192.185      -192.196      0.000336214      11.0074      11.0246      0.0196084      
     2070      32      -191.756      -191.764      0.000237002      12.4019      12.4374      0.0215065      
     2071      32      -192.534      -192.546      0.000355037      9.63653      9.65721      0.0181989      
     2072      32      -192.688      -192.699      0.000356102      8.9663      8.97383      0.0169522      
     2073      32      -192.748      -192.759      0.000342499      8.67695      8.69617      0.0179787      
     2074      32      -192.747      -192.758      0.000352522      8.63387      8.64289      0.0186374      
     2075      32      -192.665      -192.676      0.00036627      8.91572      8.9265      0.0189649      
     2076      32      -192.419      -192.436      0.000551718      9.39812      9.36056      0.0239403      
     2077      32      -192.485      -192.501      0.000505905      9.07825      9.03558      0.0248378      
     2078      32      -191.837      -191.845      0.000236728      11.444      11.4949      0.0219069      
     2079      32      -192.493      -192.504      0.000344713      9.01584      9.03691      0.024656      
     2080      32      -192.42      -192.427      0.000211882      9.33601      9.38625      0.0256542      
     2081      32      -192.312      -192.315      0.000103045      9.7821      9.86426      0.0275436      
     2082      32      -192.203      -192.205      4.04629e-05      10.1732      10.2608      0.0286063      
     2083      32      -192.126      -192.128      6.12097e-05      10.3779      10.4733      0.0282194      
     2084      32      -192.098      -192.102      0.000114242      10.3915      10.4724      0.0297661      
     2085      32      -192.105      -192.114      0.000265152      10.2417      10.2965      0.0299079      
     2086      32      -192.13      -192.142      0.00038228      10.1301      10.1689      0.0308445      
     2087      32      -192.178      -192.195      0.000544066      10.0249      10.0192      0.0281937      
     2088      32      -192.209      -192.228      0.000607617      10.0318      10.0302      0.0279794      
     2089      32      -192.225      -192.246      0.000632869      10.0747      10.0713      0.027351      
     2090      32      -192.24      -192.261      0.00064711      10.155      10.1509      0.0255196      
     2091      32      -192.113      -192.119      0.000203912      10.0747      10.1282      0.0219426      
     2092      32      -192.27      -192.29      0.000602509      10.2034      10.2126      0.0210015      
     2093      32      -192.294      -192.312      0.000549105      10.0462      10.0519      0.0195523      
     2094      32      -192.311      -192.327      0.000498489      9.8427      9.85047      0.0194484      
     2095      32      -192.32      -192.333      0.000423109      9.55284      9.57934      0.0183176      
     2096      32      -192.297      -192.309      0.000357494      9.41439      9.464      0.0206298      
     2097      32      -192.273      -192.283      0.000319283      9.45019      9.5197      0.021276      
     2098      32      -192.186      -192.193      0.000221307      9.83827      9.91521      0.0227128      
     2099      32      -192.286      -192.291      0.000158996      9.3662      9.44471      0.0222732      
     2100      32      -192.113      -192.116      0.00012187      10.4905      10.5722      0.023667      
     2101      32      -192.158      -192.162      0.00012256      10.5141      10.5972      0.0234031      
     2102      32      -192.239      -192.243      0.000148982      10.2994      10.3875      0.0234599      
     2103      32      -192.419      -192.427      0.000254869      9.6551      9.72393      0.0227071      
     2104      32      -192.545      -192.557      0.000359223      9.17304      9.22574      0.021698      
     2105      32      -192.596      -192.608      0.000400492      9.00667      9.02668      0.0202434      
