# Bulk.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     1      8      -38.6775      -38.7277      0.00627444      1.86715e-14      0      3.43675e-15      
# EOS.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     1266      65      -308.913      -308.921      0.00011551      1.11881      0.0181349      0.0476094      
     1267      65      -308.914      -308.865      0.000750512      1.22238      0.81989      0.0511723      
     1268      65      -308.93      -308.89      0.000615976      1.13271      0.442666      0.0499949      
     1269      65      -308.936      -308.897      0.000603281      1.10718      0.428773      0.0511898      
     1270      65      -308.937      -308.905      0.000492873      1.10062      0.266512      0.0495454      
     1271      65      -308.934      -308.908      0.000400647      1.12137      0.305609      0.0484361      
     1272      65      -308.932      -308.913      0.000290515      1.11991      0.184442      0.0475804      
     1273      65      -308.929      -308.914      0.000226496      1.12937      0.228251      0.0472901      
     1274      65      -309.664      -309.369      0.00454201      1.61681      2.02028      0.0769235      
     1275      65      -309.746      -309.515      0.00355138      1.07311      0.0611872      0.0528084      
     1276      65      -309.746      -309.515      0.00355702      1.06772      0.0705878      0.0530118      
     1277      65      -309.745      -309.515      0.00353877      1.07562      0.0420172      0.0527793      
     1278      65      -309.744      -309.515      0.00352718      1.08164      0.0580625      0.0526425      
     1279      65      -309.744      -309.515      0.00352289      1.08026      0.0353106      0.0527695      
     1280      65      -309.744      -309.515      0.00352103      1.07983      0.0422322      0.0528563      
     1281      65      -309.744      -309.516      0.00351852      1.08484      0.0260652      0.0526783      
     1282      65      -309.744      -309.516      0.00351772      1.08694      0.0346548      0.0526323      
     1283      65      -309.745      -309.516      0.00353314      1.08079      0.024322      0.0528307      
     1284      65      -309.745      -309.516      0.00353271      1.08097      0.0239863      0.0528126      
     1285      65      -309.725      -309.486      0.00367663      1.1441      0.608847      0.0570545      
     1286      65      -309.726      -309.493      0.003592      1.15465      0.536765      0.055061      
     1287      65      -309.732      -309.504      0.00350963      1.13503      0.301011      0.053179      
     1288      65      -309.732      -309.507      0.00346905      1.15004      0.286215      0.0520538      
     1289      65      -309.739      -309.511      0.00350291      1.10902      0.173689      0.0524642      
     1290      65      -309.744      -309.512      0.00355572      1.07272      0.174769      0.0533818      
     1291      65      -309.744      -309.514      0.0035443      1.0807      0.091459      0.0526354      
     1292      65      -309.744      -309.514      0.00354208      1.08585      0.105563      0.0524503      
     1293      65      -309.054      -308.988      0.0010204      2.70938      3.36953      0.0915064      
     1294      65      -309.303      -309.319      0.000238925      1.44501      0.130068      0.0707718      
     1295      65      -309.304      -309.319      0.00022708      1.44508      0.159316      0.0710144      
     1296      65      -309.308      -309.321      0.000199336      1.44157      0.100983      0.0714795      
     1297      65      -309.309      -309.321      0.00018046      1.442      0.128783      0.0717753      
     1298      65      -309.311      -309.322      0.000178539      1.44584      0.0748526      0.0713482      
     1299      65      -309.311      -309.322      0.000176303      1.44759      0.0894905      0.0712203      
     1300      65      -309.313      -309.323      0.000159499      1.44545      0.0585158      0.0712617      
     1301      65      -309.313      -309.323      0.000154705      1.44533      0.0687275      0.0712775      
     1302      65      -309.315      -309.323      0.000131738      1.4404      0.0387336      0.0713533      
     1303      65      -309.315      -309.323      0.000128911      1.43991      0.0424945      0.0713552      
     1304      65      -309.251      -309.27      0.00028481      1.49317      0.696597      0.0687751      
     1305      65      -309.316      -309.323      0.000117028      1.44069      0.0279455      0.0714381      
     1306      65      -309.316      -309.323      0.000116546      1.44065      0.0285499      0.0714287      
     1307      65      -309.317      -309.324      0.000104558      1.4374      0.016489      0.0713221      
     1308      65      -309.317      -309.324      0.000103616      1.43715      0.0177243      0.0713176      
     1309      65      -309.253      -309.272      0.000286624      1.50011      0.696599      0.068308      
     1310      65      -309.272      -309.29      0.000277113      1.43729      0.407792      0.0688831      
     1311      65      -309.284      -309.297      0.000191617      1.41757      0.392635      0.0704831      
     1312      65      -309.29      -309.304      0.000224182      1.41517      0.271457      0.0700013      
     1313      65      -309.294      -309.309      0.000243988      1.43811      0.30248      0.0700072      
     1314      65      -309.298      -309.315      0.000259851      1.44146      0.180745      0.0700918      
     1315      65      -309.299      -309.316      0.000257423      1.45213      0.21956      0.0702854      
     1316      65      -309.054      -308.988      0.0010204      2.70938      3.36953      0.0915064      
     1317      65      -309.303      -309.319      0.000238925      1.44501      0.130068      0.0707718      
     1318      65      -309.304      -309.319      0.00022708      1.44508      0.159316      0.0710144      
     1319      65      -309.308      -309.321      0.000199336      1.44157      0.100983      0.0714795      
     1320      65      -309.309      -309.321      0.00018046      1.442      0.128783      0.0717753      
     1321      65      -309.311      -309.322      0.000178539      1.44584      0.0748526      0.0713482      
     1322      65      -309.311      -309.322      0.000176303      1.44759      0.0894905      0.0712203      
     1323      65      -309.313      -309.323      0.000159499      1.44545      0.0585158      0.0712617      
     1324      65      -309.313      -309.323      0.000154705      1.44533      0.0687275      0.0712775      
     1325      65      -309.315      -309.323      0.000131738      1.4404      0.0387336      0.0713533      
     1326      65      -309.315      -309.323      0.000128911      1.43991      0.0424945      0.0713552      
